type,format,identifier,references
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/UUXSJGNURV/ffts/XC576594-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/UUXSJGNURV/XC576594-Pigeon-Yellow-footed-Green-Treron-phoenicopterus-Sinhagad-valley--Pune--Maharashtra-20110128-006-RNP.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/WDTGKKSKNG/XC573140-Zebra%20Dove2.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/WDTGKKSKNG/ffts/XC573140-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RLRHCUIPIY/ffts/XC572510-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RLRHCUIPIY/XC572510-grzywacz%20%C5%BBwak%C3%B3w%2029.06.2020%20%20%20%2021.00.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/ILUHRFXDNU/ffts/XC570552-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/ILUHRFXDNU/XC570552-Inca%20Dove%20song%20privanzas%20june%2020%20817.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/TNTQAOFHFM/ffts/XC569811-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/TNTQAOFHFM/XC569811-R0209%20Short%20Billed%20Pigeon.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/JPBSNBUUEF/XC568039-Pale-vented%20Pigeon%2C%20song%2C%20Mana%20Dulce%2C%20200526-024.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/JPBSNBUUEF/ffts/XC568039-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/MTKJRYGCTW/XC566161-tortola%20ID.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/MTKJRYGCTW/ffts/XC566161-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/VOLIKRBSEA/ffts/XC560585-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/VOLIKRBSEA/XC560585-STRtur_MixPre-111.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/NOJNUVZEHB/ffts/XC560251-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/NOJNUVZEHB/XC560251-Tdesbois01XC.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/QIUOHGLLRX/ffts/XC559727-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/QIUOHGLLRX/XC559727-MVI_2017.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/IASEWSJZCS/XC558623-Ptilinopus%20coronulatus%20quadrigeminus_iw_110226_09.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/IASEWSJZCS/ffts/XC558623-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/IASEWSJZCS/ffts/XC557732-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/IASEWSJZCS/XC557732-Ptilinopus%20coronulatus%20quadrigeminus_iw_091212_02.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/TMIGGICBBW/XC557020-mp3-Tort%20collare%20fring%20verz%20p%20palla.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/TMIGGICBBW/ffts/XC557020-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/PKWMZIRVUO/ffts/XC552812-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/PKWMZIRVUO/XC552812-06840.100314.turksetortelroep.NoordwalXC.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/QIUOHGLLRX/ffts/XC548925-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/QIUOHGLLRX/XC548925-MVI_1760.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/JYPQCEFKAM/ffts/XC548529-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/JYPQCEFKAM/XC548529-200408-075204rolacolar.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/PNYKOPBQBQ/XC564161-COLPAL010620-T002%20%282%29.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/PNYKOPBQBQ/ffts/XC564161-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/GNYVMVEMZX/XC563946-aobato_s_200530_sub.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/GNYVMVEMZX/ffts/XC563946-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/JPBSNBUUEF/XC560646-Eared%20Dove%2C%20song%2C%20Mana%20Dulce%2C%20200516-013.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/JPBSNBUUEF/ffts/XC560646-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/QIUOHGLLRX/XC559725-MVI_2009.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/QIUOHGLLRX/ffts/XC559725-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/WDTGKKSKNG/XC559644-Zebra%20Dove.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/WDTGKKSKNG/ffts/XC559644-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/IASEWSJZCS/XC558595-Ducula%20zoeae_iw_ms110302_00.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/IASEWSJZCS/ffts/XC558595-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/IASEWSJZCS/XC557730-Ptilinopus%20coronulatus%20quadrigeminus_iw_100611_09.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/IASEWSJZCS/ffts/XC557730-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/IASEWSJZCS/XC557668-Ducula%20pinon%20jobiensis_iw_100614_06.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/IASEWSJZCS/ffts/XC557668-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/LRAQSIQIBJ/XC557091-Ducula_nicobarica_MD_2020_15_D0215_00-00-26.374_25.2.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/LRAQSIQIBJ/ffts/XC557091-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/YWWWUBVAJF/XC556227-Columbina%20picui%20-%20Caio%20Brito%20%28Icapu%C3%AD-CE%29_BRITO%2C3574.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/YWWWUBVAJF/ffts/XC556227-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/FRBMXJHOSE/XC553062-Sumba%20Green%20Pigeon%20%40%20SUmba%20190808_0182.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/FRBMXJHOSE/ffts/XC553062-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/PKWMZIRVUO/ffts/XC552810-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/PKWMZIRVUO/XC552810-06700.100314.houtduifzang2.NoordwalXC.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/XC549968-MIXPRE-2352.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC549968-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/JAPOPUHKWS/XC549931-Leptotila%20rufaxilla.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/JAPOPUHKWS/ffts/XC549931-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/XC549788-0394%20BLL526-03%20Leptotila%20rufaxilla.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/ffts/XC549788-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/LIOMJZDHLK/ffts/XC549571-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/LIOMJZDHLK/XC549571-Tourterelle%20des%20bois%20mp3.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/JYPQCEFKAM/ffts/XC548527-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/JYPQCEFKAM/XC548527-200408-074957rolacolar.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/JYPQCEFKAM/ffts/XC564921-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/JYPQCEFKAM/XC564921-200526-091104rolabrava.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/OYXLQBTHRH/XC563571-200527-112836_Streptopelia%20turtur_YB.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/OYXLQBTHRH/ffts/XC563571-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/YTBRWMCEZV/ffts/XC562189-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/YTBRWMCEZV/XC562189-Columbina_squammata-2952779.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/YHKQPPJDVP/ffts/XC561342-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/YHKQPPJDVP/XC561342-200523_1462WWDO%2010m%200730%20mp3%20amp.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/IASEWSJZCS/ffts/XC558625-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/IASEWSJZCS/XC558625-Ptilinopus%20iozonus%20iobiensis_iw_110226_10-11.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/AQRTODIMBO/ffts/XC558364-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/AQRTODIMBO/XC558364-Patagioenas%20cayennensis%20tamboensis%20%20GBD%209-05-2020%20-%206_11%20AM.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/IASEWSJZCS/XC557734-Ptilinopus%20iozonus%20iobiensis_iw_100614_01.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/IASEWSJZCS/ffts/XC557734-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/IASEWSJZCS/XC557671-Ducula%20zoeae_iw_091018.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/IASEWSJZCS/ffts/XC557671-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/QIUOHGLLRX/XC555439-MVI_1947.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/QIUOHGLLRX/ffts/XC555439-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/COJPKBPZLS/ffts/XC553778-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/COJPKBPZLS/XC553778-duif.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/XC552788-200430_3794.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC552788-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC564588-LS_55617%20Houtduif%20song%20and%20call%20B.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC564588-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/LIGVVFZJTW/XC563976-Turkse%20Tortel%2020200601-04a%20koeren%20%28lang%29%20X.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/LIGVVFZJTW/ffts/XC563976-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/UKNISVRBBF/ffts/XC562197-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/UKNISVRBBF/XC562197-CoGD.2020.05.25.AZ.Pima.BuenasAiresNWR.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/FFNYJFDJXV/XC561611-MIP%20Trus%20Madi%202000%20sn%20EDITED.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/FFNYJFDJXV/ffts/XC561611-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/LNDCYHUSPR/ffts/XC561134-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/LNDCYHUSPR/XC561134-13%20may.%208.25%20tortola%20europea-pinzon-carbonero-gorrion-zorzal.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/SPBKJZVJYZ/XC560757-WB200522.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/SPBKJZVJYZ/ffts/XC560757-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/YBJUQSUJFZ/XC560504-Inca%20Dove%20%283star%29.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/YBJUQSUJFZ/ffts/XC560504-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/KTBGNJHCIX/XC559917-Streptopelia%20decaocto.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/KTBGNJHCIX/ffts/XC559917-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/QIUOHGLLRX/ffts/XC559737-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/QIUOHGLLRX/XC559737-MVI_2035.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/YWWWUBVAJF/XC556473-Patagioenas%20plumbea%20-%20Caio%20Brito%20%28Camacan-BA%29_BRITO%2C2957.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/YWWWUBVAJF/ffts/XC556473-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/IASEWSJZCS/ffts/XC555960-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/IASEWSJZCS/XC555960-Ptilinopus%20nainus_iw_100222_02.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC553218-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/XC553218-Tourterelle%20turque%20cri%20atterissage.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/SPMWIWZKKC/XC551814-200421_2246_PHCD.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/SPMWIWZKKC/ffts/XC551814-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/ffts/XC549781-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/XC549781-0393%20BLL517-03%20Geotrygon%20montana.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/EDRTTPSCEN/ffts/XC548638-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/EDRTTPSCEN/XC548638-Tourterelle%20turque%20200418_1230_1CSA_Jardin.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/EOJHNAIHEM/ffts/XC568506-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/EOJHNAIHEM/XC568506-Leptotila%20rufaxilla.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/OYTNBFPPSB/XC568146-Paloma%20brav%C3%ADa%2C%2006_29%20%28online-audio-converter.com%29.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/OYTNBFPPSB/ffts/XC568146-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/BUGKVZBWKF/ffts/XC561286-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/BUGKVZBWKF/XC561286-CR33.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/MCFGTDXKHO/XC561169-200521_18HT.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/MCFGTDXKHO/ffts/XC561169-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/QBVYYBZQKH/XC560520-Zebra%20Dove-4-Xeno-male%20calls-Ipoh%2C%20Perak%2C%20Malaysia-21st%20May%202020.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/QBVYYBZQKH/ffts/XC560520-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/MMEJYLOPDO/XC558811-Skogsduva_04.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/MMEJYLOPDO/ffts/XC558811-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/LNDCYHUSPR/ffts/XC556949-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/LNDCYHUSPR/XC556949-7%20may.%209.58%20%20torcaz-call%20fly%20tortolas-gorrion.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/HMBDEWEZVS/ffts/XC555148-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/HMBDEWEZVS/XC555148-4%20RE%20Dove.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/UZCHJCUDEF/ffts/XC551948-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/UZCHJCUDEF/XC551948-torcaza%20ZOOM0013.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/YRDADNREOP/ffts/XC551074-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/YRDADNREOP/XC551074-Leptotila_verreauxi_GURTB_20.01.20_07.48.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/XC549509-0383%20BLL536-15%20Patagioenas%20picazuro.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/ffts/XC549509-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/JDCTKFMBKV/ffts/XC549086-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/JDCTKFMBKV/XC549086-Dove%20CapeTurtle_Fleurdal_20200421.MP3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/TLPLNAINFU/XC547925-SNI-128_01.ringdue-bokfink-filter-m%C3%A5lselv-sang-18042020.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/TLPLNAINFU/ffts/XC547925-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RLRHCUIPIY/ffts/XC547932-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RLRHCUIPIY/XC547932-sierp%C3%B3wka%20dom%2019.04.2020%20%207.10.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RREYPEYNGN/XC544533-White-tipped%20Dove%202.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RREYPEYNGN/ffts/XC544533-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RREYPEYNGN/XC544515-Plumbeous%20Pigeon.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RREYPEYNGN/ffts/XC544515-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/IASEWSJZCS/ffts/XC543606-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/IASEWSJZCS/XC543606-Ptilinopus%20solomonensis%20bistictus_BAR1_20191031_082200.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/YHKQPPJDVP/XC542175-200405_1091INDO%2025m%20PVER%200830%20mp3%20amp.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/YHKQPPJDVP/ffts/XC542175-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/XC541963-Pigeon%20colombin%20chant%20%2B%203.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC541963-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/XC541945-Pigeon%20colombin%20chant%202.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC541945-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/XC541549-Pigeon%20colombin%20chant%202.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC541549-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/XUVHCADEWW/ffts/XC541314-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/XUVHCADEWW/XC541314-Zebra%20Dove%20201219%20Opp%20%2332%20Jln%201%20%280936%29.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/TNTQAOFHFM/ffts/XC540892-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/TNTQAOFHFM/XC540892-R056%20Short%20billed%20pigeon.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/GPXJQQOAML/XC539935-25032020_cooea_song_1.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/GPXJQQOAML/ffts/XC539935-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/ISTJZVUMKZ/ffts/XC539836-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/ISTJZVUMKZ/XC539836-Tortora%20turca%20audio%20MP3.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/XUVHCADEWW/ffts/XC539818-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/XUVHCADEWW/XC539818-Spotted%20Dove%20190320%20Forest%20End%20of%20Jln%207%20%280725%29.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/CGRIFXISGE/ffts/XC539061-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/CGRIFXISGE/XC539061-COLLIV-Lagarde-20200328.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/EDRTTPSCEN/ffts/XC538453-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/EDRTTPSCEN/XC538453-Pigeon%20%C3%A0%20bec%20rouge%201812051SA%20Orosi%20Costa%20Rica.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/UOMSQHKZSS/XC344308-Leptotila%20verreauxi.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/UOMSQHKZSS/ffts/XC344308-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/VVDRVZCVWW/ffts/XC91795-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/VVDRVZCVWW/columbina%20squamata%20llanos.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/KLADBSYAFL/70%20Streptopelia%20decaocto%2C%20Moirans%20%28France%29%2C%20%2003-03-03.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/KLADBSYAFL/ffts/XC78947-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/VVDRVZCVWW/COLUMBINA%20TALPACOPTI.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/VVDRVZCVWW/ffts/XC14637-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/XXVEEPYYBD/ffts/XC8174-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/XXVEEPYYBD/Columbina-squammata.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/BZVYBRUAAE/ffts/XC543713-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/BZVYBRUAAE/XC543713-200408_01_Common%20Woodpigeon_Norwich%2C%20Norfolk_7%20April%202020.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/IASEWSJZCS/XC543551-Ducula%20pistrinaria%20pistrinaria_20191019_064500.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/IASEWSJZCS/ffts/XC543551-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/JDCTKFMBKV/ffts/XC542697-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/JDCTKFMBKV/XC542697-Dove%20CTurtle_Fleurdal_20200403.MP3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/XNQLEKWJLU/ffts/XC541692-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/XNQLEKWJLU/XC541692-191006_2271%20wtdo%20c%20xc%20rugd%20yewa%20gban%20indo%20rnwr%20Zamorano%20HN%206oct2019%20by%20Oliver%20Komar.MP3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/XC541557-Pigeon%20colombin%20chant%20et%20ailes%20%2B.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC541557-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/JYPQCEFKAM/ffts/XC541520-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/JYPQCEFKAM/XC541520-200312-063738rolacolar.mp3,
